status, name, type, state, url,enlistedDate, counties, petetionDetails, spcode
E,"Pimpleback, orangefoot (pearlymussel)",animal,AL,,06/14/1976,"Colbert_AL|Lauderdale_AL|Massac_IL|Pulaski_IL|Adair_KY|Anderson_KY|Ballard_KY|Barren_KY|Boone_KY|Boyd_KY|Boyle_KY|Bracken_KY|Breckinridge_KY|Bullitt_KY|Butler_KY|Campbell_KY|Carlisle_KY|Carroll_KY|Casey_KY|Crittenden_KY|Daviess_KY|Edmonson_KY|Gallatin_KY|Grant_KY|Green_KY|Greenup_KY|Hancock_KY|Hardin_KY|Hart_KY|Henderson_KY|Hopkins_KY|Jefferson_KY|Kenton_KY|Lewis_KY|Lincoln_KY|Livingston_KY|Lyon_KY|McCracken_KY|McLean_KY|Marshall_KY|Mason_KY|Meade_KY|Mercer_KY|Muhlenberg_KY|Nelson_KY|Ohio_KY|Oldham_KY|Owen_KY|Pendleton_KY|Russell_KY|Shelby_KY|Spencer_KY|Taylor_KY|Trimble_KY|Union_KY|Warren_KY|Washington_KY|Webster_KY|Woodford_KY|Anderson_TN|Bedford_TN|Benton_TN|Bledsoe_TN|Blount_TN|Campbell_TN|Cheatham_TN|Claiborne_TN|Davidson_TN|Decatur_TN|Dickson_TN|Giles_TN|Hamilton_TN|Hancock_TN|Hardin_TN|Henderson_TN|Hickman_TN|Houston_TN|Humphreys_TN|Jefferson_TN|Knox_TN|Lewis_TN|Loudon_TN|McMinn_TN|McNairy_TN|Macon_TN|Marion_TN|Marshall_TN|Maury_TN|Meigs_TN|Monroe_TN|Perry_TN|Rhea_TN|Roane_TN|Robertson_TN|Rutherford_TN|Sequatchie_TN|Sevier_TN|Smith_TN|Stewart_TN|Sumner_TN|Trousdale_TN|Union_TN|Wayne_TN|Williamson_TN|Wilson_TN|","",F00R
T,"Plover, piping",animal,AL,https://ecos.fws.gov/docs/species_images/doc3770-250px-thumbnail.jpg,12/11/1985,"Baldwin_AL|Mobile_AL|Benton_AR|Chicot_AR|Clark_AR|Conway_AR|Crawford_AR|Crittenden_AR|Cross_AR|Desha_AR|Faulkner_AR|Hempstead_AR|Hot Spring_AR|Jefferson_AR|Johnson_AR|Lafayette_AR|Lee_AR|Little River_AR|Logan_AR|Lonoke_AR|Miller_AR|Mississippi_AR|Perry_AR|Phillips_AR|Pope_AR|Prairie_AR|Pulaski_AR|Sebastian_AR|Washington_AR|White_AR|Yell_AR|Bent_CO|Crowley_CO|Kiowa_CO|Otero_CO|Prowers_CO|Fairfield_CT|Middlesex_CT|New Haven_CT|New London_CT|Sussex_DE|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Collier_FL|Duval_FL|Escambia_FL|Franklin_FL|Gulf_FL|Hillsborough_FL|Indian River_FL|Jefferson_FL|Lee_FL|Leon_FL|Liberty_FL|Manatee_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Okaloosa_FL|Palm Beach_FL|Pasco_FL|Pinellas_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Taylor_FL|Volusia_FL|Wakulla_FL|Walton_FL|Washington_FL|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Pottawattamie_IA|Woodbury_IA|Barton_KS|Clark_KS|Pottawatomie_KS|Riley_KS|Wabaunsee_KS|Cameron_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Cumberland_ME|Sagadahoc_ME|York_ME|Worcester_MD|Barnstable_MA|Bristol_MA|Dukes_MA|Essex_MA|Nantucket_MA|Norfolk_MA|Plymouth_MA|Suffolk_MA|Hancock_MS|Harrison_MS|Jackson_MS|Daniels_MT|Dawson_MT|Garfield_MT|Glacier_MT|McCone_MT|Phillips_MT|Pondera_MT|Prairie_MT|Richland_MT|Roosevelt_MT|Sheridan_MT|Valley_MT|Wibaux_MT|Adams_NE|Antelope_NE|Arthur_NE|Banner_NE|Blaine_NE|Boone_NE|Box Butte_NE|Boyd_NE|Brown_NE|Buffalo_NE|Burt_NE|Butler_NE|Cass_NE|Cedar_NE|Cherry_NE|Cheyenne_NE|Colfax_NE|Cuming_NE|Custer_NE|Dakota_NE|Dawson_NE|Deuel_NE|Dixon_NE|Dodge_NE|Douglas_NE|Frontier_NE|Garden_NE|Garfield_NE|Gosper_NE|Grant_NE|Greeley_NE|Hall_NE|Hamilton_NE|Holt_NE|Hooker_NE|Howard_NE|Kearney_NE|Keith_NE|Keya Paha_NE|Kimball_NE|Knox_NE|Lancaster_NE|Lincoln_NE|Logan_NE|Loup_NE|McPherson_NE|Madison_NE|Merrick_NE|Morrill_NE|Nance_NE|Perkins_NE|Phelps_NE|Pierce_NE|Platte_NE|Polk_NE|Rock_NE|Saline_NE|Sarpy_NE|Saunders_NE|Scotts Bluff_NE|Seward_NE|Sheridan_NE|Sherman_NE|Sioux_NE|Stanton_NE|Thomas_NE|Thurston_NE|Valley_NE|Washington_NE|Wayne_NE|Wheeler_NE|Rockingham_NH|Atlantic_NJ|Cape May_NJ|Middlesex_NJ|Monmouth_NJ|Ocean_NJ|Chaves_NM|Colfax_NM|Eddy_NM|Guadalupe_NM|Socorro_NM|Bronx_NY|Kings_NY|Nassau_NY|Queens_NY|Richmond_NY|Suffolk_NY|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pender_NC|Benson_ND|Burke_ND|Burleigh_ND|Divide_ND|Dunn_ND|Eddy_ND|Emmons_ND|Foster_ND|Kidder_ND|Logan_ND|McHenry_ND|McIntosh_ND|McKenzie_ND|McLean_ND|Mercer_ND|Morton_ND|Mountrail_ND|Oliver_ND|Pierce_ND|Renville_ND|Sheridan_ND|Sioux_ND|Stutsman_ND|Ward_ND|Wells_ND|Williams_ND|Adair_OK|Alfalfa_OK|Atoka_OK|Beaver_OK|Beckham_OK|Blaine_OK|Bryan_OK|Caddo_OK|Canadian_OK|Carter_OK|Cherokee_OK|Choctaw_OK|Cimarron_OK|Cleveland_OK|Coal_OK|Comanche_OK|Cotton_OK|Craig_OK|Creek_OK|Custer_OK|Delaware_OK|Dewey_OK|Ellis_OK|Garfield_OK|Garvin_OK|Grady_OK|Grant_OK|Greer_OK|Harmon_OK|Harper_OK|Haskell_OK|Hughes_OK|Jackson_OK|Jefferson_OK|Johnston_OK|Kay_OK|Kingfisher_OK|Kiowa_OK|Latimer_OK|Le Flore_OK|Lincoln_OK|Logan_OK|Love_OK|McClain_OK|McCurtain_OK|McIntosh_OK|Major_OK|Marshall_OK|Mayes_OK|Murray_OK|Muskogee_OK|Noble_OK|Nowata_OK|Okfuskee_OK|Oklahoma_OK|Okmulgee_OK|Osage_OK|Ottawa_OK|Pawnee_OK|Payne_OK|Pittsburg_OK|Pontotoc_OK|Pottawatomie_OK|Pushmataha_OK|Roger Mills_OK|Rogers_OK|Seminole_OK|Sequoyah_OK|Stephens_OK|Texas_OK|Tillman_OK|Tulsa_OK|Wagoner_OK|Washington_OK|Washita_OK|Woods_OK|Woodward_OK|Newport_RI|Washington_RI|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Bon Homme_SD|Brule_SD|Buffalo_SD|Campbell_SD|Charles Mix_SD|Clay_SD|Corson_SD|Day_SD|Dewey_SD|Gregory_SD|Haakon_SD|Hughes_SD|Hyde_SD|Kingsbury_SD|Lyman_SD|Perkins_SD|Potter_SD|Stanley_SD|Sully_SD|Union_SD|Walworth_SD|Yankton_SD|Ziebach_SD|Anderson_TX|Aransas_TX|Archer_TX|Armstrong_TX|Bailey_TX|Bastrop_TX|Baylor_TX|Bell_TX|Bexar_TX|Borden_TX|Bosque_TX|Bowie_TX|Brazoria_TX|Briscoe_TX|Calhoun_TX|Cameron_TX|Camp_TX|Carson_TX|Cass_TX|Castro_TX|Chambers_TX|Cherokee_TX|Childress_TX|Clay_TX|Cochran_TX|Collin_TX|Collingsworth_TX|Cooke_TX|Cottle_TX|Crosby_TX|Dallam_TX|Dallas_TX|Dawson_TX|Deaf Smith_TX|Delta_TX|Denton_TX|Dickens_TX|Donley_TX|Eastland_TX|Ellis_TX|Erath_TX|Fannin_TX|Fisher_TX|Floyd_TX|Foard_TX|Franklin_TX|Gaines_TX|Galveston_TX|Garza_TX|Gray_TX|Grayson_TX|Gregg_TX|Hale_TX|Hall_TX|Hansford_TX|Hardeman_TX|Harrison_TX|Hartley_TX|Haskell_TX|Hemphill_TX|Henderson_TX|Hill_TX|Hockley_TX|Hood_TX|Hopkins_TX|Hunt_TX|Hutchinson_TX|Jack_TX|Jefferson_TX|Johnson_TX|Jones_TX|Kaufman_TX|Kenedy_TX|Kent_TX|King_TX|Kleberg_TX|Knox_TX|Lamar_TX|Lamb_TX|Lipscomb_TX|Lubbock_TX|Lynn_TX|Marion_TX|Matagorda_TX|Montague_TX|Moore_TX|Morris_TX|Motley_TX|Nacogdoches_TX|Navarro_TX|Nueces_TX|Ochiltree_TX|Oldham_TX|Palo Pinto_TX|Panola_TX|Parker_TX|Parmer_TX|Potter_TX|Rains_TX|Randall_TX|Red River_TX|Refugio_TX|Roberts_TX|Rockwall_TX|Rusk_TX|San Patricio_TX|Scurry_TX|Shackelford_TX|Shelby_TX|Sherman_TX|Smith_TX|Somervell_TX|Stephens_TX|Stonewall_TX|Swisher_TX|Tarrant_TX|Terry_TX|Throckmorton_TX|Titus_TX|Travis_TX|Upshur_TX|Van Zandt_TX|Wheeler_TX|Wichita_TX|Wilbarger_TX|Willacy_TX|Williamson_TX|Wise_TX|Wood_TX|Yoakum_TX|Young_TX|Accomack_VA|Northampton_VA|Hampton_VA|Norfolk_VA|Poquoson_VA|Portsmouth_VA|Virginia Beach_VA|Albany_WY|Carbon_WY|Converse_WY|Fremont_WY|Goshen_WY|Laramie_WY|Natrona_WY|Niobrara_WY|Platte_WY|Sublette_WY|Sweetwater_WY|","05/09/2000_Listing: EndangeredAPA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|",B079
T,"Pocketbook, finelined",animal,AL,,03/17/1993,"Autauga_AL|Bibb_AL|Blount_AL|Bullock_AL|Calhoun_AL|Chambers_AL|Cherokee_AL|Chilton_AL|Clay_AL|Cleburne_AL|Coosa_AL|DeKalb_AL|Elmore_AL|Etowah_AL|Jefferson_AL|Lee_AL|Macon_AL|Perry_AL|Randolph_AL|Russell_AL|St. Clair_AL|Shelby_AL|Talladega_AL|Tallapoosa_AL|Tuscaloosa_AL|Bartow_GA|Carroll_GA|Chattooga_GA|Cherokee_GA|Fannin_GA|Floyd_GA|Gilmer_GA|Gordon_GA|Haralson_GA|Murray_GA|Paulding_GA|Pickens_GA|Polk_GA|Walker_GA|Whitfield_GA|Bradley_TN|Polk_TN|","",F02X
E,"Pocketbook, shinyrayed",animal,AL,https://ecos.fws.gov/docs/species_images/doc5172-250px-thumbnail.jpg,03/16/1998,"Barbour_AL|Geneva_AL|Houston_AL|Lee_AL|Russell_AL|Bay_FL|Calhoun_FL|Gadsden_FL|Gulf_FL|Jackson_FL|Leon_FL|Washington_FL|Baker_GA|Calhoun_GA|Chattahoochee_GA|Clay_GA|Clayton_GA|Colquitt_GA|Coweta_GA|Crawford_GA|Crisp_GA|Decatur_GA|Dooly_GA|Dougherty_GA|Early_GA|Fayette_GA|Fulton_GA|Grady_GA|Henry_GA|Houston_GA|Lee_GA|Macon_GA|Marion_GA|Meriwether_GA|Miller_GA|Mitchell_GA|Peach_GA|Pike_GA|Randolph_GA|Schley_GA|Seminole_GA|Spalding_GA|Stewart_GA|Sumter_GA|Talbot_GA|Taylor_GA|Terrell_GA|Thomas_GA|Turner_GA|Upson_GA|Webster_GA|Worth_GA|","",F02Y
E,"Purple Cat's paw (=Purple Cat's paw pearlymussel)",animal,AL,https://ecos.fws.gov/docs/species_images/doc5129-250px-thumbnail.jpg,07/10/1990,"Butler_KY|Cumberland_KY|Edmonson_KY|Green_KY|Greenup_KY|Hart_KY|Henderson_KY|Kenton_KY|Lewis_KY|Muhlenberg_KY|Ohio_KY|Pulaski_KY|Warren_KY|Coshocton_OH|Butler_KY|Cumberland_KY|Edmonson_KY|Green_KY|Greenup_KY|Hart_KY|Henderson_KY|Kenton_KY|Lewis_KY|Muhlenberg_KY|Ohio_KY|Pulaski_KY|Warren_KY|Coshocton_OH|","",F006
T,"Rabbitsfoot",animal,AL,,10/17/2013,"Colbert_AL|Franklin_AL|Jackson_AL|Lauderdale_AL|Madison_AL|Marshall_AL|Arkansas_AR|Ashley_AR|Baxter_AR|Benton_AR|Boone_AR|Bradley_AR|Calhoun_AR|Carroll_AR|Chicot_AR|Clark_AR|Clay_AR|Cleburne_AR|Cleveland_AR|Craighead_AR|Crawford_AR|Cross_AR|Dallas_AR|Desha_AR|Drew_AR|Franklin_AR|Fulton_AR|Garland_AR|Grant_AR|Greene_AR|Hempstead_AR|Hot Spring_AR|Howard_AR|Independence_AR|Izard_AR|Jackson_AR|Jefferson_AR|Lawrence_AR|Lee_AR|Lincoln_AR|Little River_AR|Lonoke_AR|Madison_AR|Marion_AR|Miller_AR|Monroe_AR|Montgomery_AR|Newton_AR|Ouachita_AR|Perry_AR|Phillips_AR|Pike_AR|Poinsett_AR|Polk_AR|Pope_AR|Prairie_AR|Pulaski_AR|Randolph_AR|St. Francis_AR|Saline_AR|Scott_AR|Searcy_AR|Sevier_AR|Sharp_AR|Stone_AR|Union_AR|Van Buren_AR|Washington_AR|White_AR|Woodruff_AR|Yell_AR|Alexander_IL|Clark_IL|Crawford_IL|Hardin_IL|Jasper_IL|Lawrence_IL|Massac_IL|Pope_IL|Pulaski_IL|Vermilion_IL|Wabash_IL|White_IL|Carroll_IN|Cass_IN|Fulton_IN|Miami_IN|Perry_IN|Posey_IN|Pulaski_IN|Spencer_IN|Starke_IN|Tippecanoe_IN|Vanderburgh_IN|Warrick_IN|White_IN|Allen_KS|Cherokee_KS|Coffey_KS|Greenwood_KS|Labette_KS|Montgomery_KS|Neosho_KS|Wilson_KS|Woodson_KS|Adair_KY|Allen_KY|Anderson_KY|Ballard_KY|Barren_KY|Bell_KY|Boone_KY|Bourbon_KY|Boyd_KY|Bracken_KY|Breathitt_KY|Breckinridge_KY|Bullitt_KY|Butler_KY|Calloway_KY|Campbell_KY|Carlisle_KY|Carter_KY|Casey_KY|Clay_KY|Clinton_KY|Crittenden_KY|Cumberland_KY|Daviess_KY|Edmonson_KY|Fleming_KY|Floyd_KY|Garrard_KY|Grant_KY|Graves_KY|Grayson_KY|Green_KY|Greenup_KY|Hancock_KY|Hardin_KY|Harrison_KY|Hart_KY|Henderson_KY|Jackson_KY|Jefferson_KY|Johnson_KY|Kenton_KY|Knott_KY|Knox_KY|Larue_KY|Laurel_KY|Lee_KY|Leslie_KY|Lewis_KY|Lincoln_KY|Livingston_KY|Logan_KY|Lyon_KY|McCracken_KY|McCreary_KY|McLean_KY|Madison_KY|Magoffin_KY|Marion_KY|Marshall_KY|Martin_KY|Mason_KY|Meade_KY|Metcalfe_KY|Monroe_KY|Muhlenberg_KY|Nelson_KY|Ohio_KY|Owsley_KY|Pendleton_KY|Perry_KY|Pike_KY|Pulaski_KY|Robertson_KY|Rockcastle_KY|Rowan_KY|Russell_KY|Scott_KY|Shelby_KY|Simpson_KY|Spencer_KY|Taylor_KY|Todd_KY|Trigg_KY|Union_KY|Warren_KY|Washington_KY|Wayne_KY|Webster_KY|Whitley_KY|Morehouse_LA|Bolivar_MS|Claiborne_MS|Hinds_MS|Humphreys_MS|Issaquena_MS|Itawamba_MS|Madison_MS|Sharkey_MS|Sunflower_MS|Tishomingo_MS|Warren_MS|Washington_MS|Yazoo_MS|Barton_MO|Butler_MO|Dunklin_MO|Iron_MO|Jasper_MO|Lawrence_MO|Madison_MO|Mississippi_MO|Newton_MO|Stoddard_MO|Wayne_MO|Adams_OH|Champaign_OH|Coshocton_OH|Franklin_OH|Hamilton_OH|Lawrence_OH|Madison_OH|Morgan_OH|Muskingum_OH|Pickaway_OH|Scioto_OH|Union_OH|Washington_OH|Williams_OH|Adair_OK|Cherokee_OK|Delaware_OK|McCurtain_OK|Rogers_OK|Armstrong_PA|Butler_PA|Clarion_PA|Crawford_PA|Erie_PA|Forest_PA|Mercer_PA|Venango_PA|Warren_PA|Bedford_TN|Blount_TN|Cannon_TN|Clay_TN|Coffee_TN|DeKalb_TN|Dickson_TN|Franklin_TN|Giles_TN|Hickman_TN|Houston_TN|Humphreys_TN|Jefferson_TN|Knox_TN|Lawrence_TN|Lewis_TN|Lincoln_TN|Macon_TN|Marshall_TN|Maury_TN|Montgomery_TN|Moore_TN|Perry_TN|Pickett_TN|Putnam_TN|Rutherford_TN|Sevier_TN|Smith_TN|Stewart_TN|Wayne_TN|Williamson_TN|Wilson_TN|","04/20/2010_Listing: Threatened or EndangeredAPA: Designate Critical Habitat|",F03X
E,"Riffleshell, tan",animal,AL,https://ecos.fws.gov/docs/species_images/doc4968-250px-thumbnail.jpg,09/26/1977,"Baldwin_AL|Choctaw_AL|Clarke_AL|Escambia_AL|Fayette_AL|Greene_AL|Hale_AL|Lamar_AL|Marengo_AL|Marion_AL|Mobile_AL|Monroe_AL|Pickens_AL|Sumter_AL|Tuscaloosa_AL|Walker_AL|Washington_AL|Winston_AL|Logan_KY|McCreary_KY|Todd_KY|Wayne_KY|Ascension_LA|East Baton Rouge_LA|East Feliciana_LA|Livingston_LA|St. Helena_LA|St. Tammany_LA|Washington_LA|Clay_MS|Hancock_MS|Itawamba_MS|Kemper_MS|Lamar_MS|Lowndes_MS|Marion_MS|Monroe_MS|Noxubee_MS|Pearl River_MS|Walthall_MS|Cherokee_NC|Bedford_TN|Cannon_TN|Carter_TN|Cheatham_TN|Coffee_TN|Davidson_TN|Dickson_TN|Fentress_TN|Giles_TN|Hickman_TN|Lewis_TN|McMinn_TN|Marshall_TN|Maury_TN|Monroe_TN|Montgomery_TN|Pickett_TN|Polk_TN|Robertson_TN|Rutherford_TN|Scott_TN|Sullivan_TN|Washington_TN|Williamson_TN|Wilson_TN|Buchanan_VA|Dickenson_VA|Grayson_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Bristol_VA|","",F010
E,"Ring pink (mussel)",animal,AL,https://ecos.fws.gov/docs/species_images/doc4982-250px-thumbnail.jpg,09/29/1989,"Colbert_AL|Lauderdale_AL|Adair_KY|Allen_KY|Ballard_KY|Barren_KY|Boone_KY|Boyd_KY|Bracken_KY|Breckinridge_KY|Bullitt_KY|Butler_KY|Campbell_KY|Carlisle_KY|Carroll_KY|Casey_KY|Clinton_KY|Crittenden_KY|Cumberland_KY|Daviess_KY|Edmonson_KY|Gallatin_KY|Grant_KY|Green_KY|Greenup_KY|Hancock_KY|Hardin_KY|Hart_KY|Henderson_KY|Hopkins_KY|Jefferson_KY|Kenton_KY|Laurel_KY|Lewis_KY|Lincoln_KY|Livingston_KY|Lyon_KY|McCracken_KY|McCreary_KY|McLean_KY|Marshall_KY|Mason_KY|Meade_KY|Monroe_KY|Muhlenberg_KY|Ohio_KY|Oldham_KY|Owen_KY|Pendleton_KY|Pulaski_KY|Russell_KY|Taylor_KY|Trimble_KY|Union_KY|Warren_KY|Wayne_KY|Webster_KY|Whitley_KY|Anderson_TN|Benton_TN|Blount_TN|Campbell_TN|Carroll_TN|Cheatham_TN|Davidson_TN|Decatur_TN|Dickson_TN|Hardin_TN|Henderson_TN|Houston_TN|Humphreys_TN|Jefferson_TN|Knox_TN|Loudon_TN|McNairy_TN|Macon_TN|Perry_TN|Roane_TN|Robertson_TN|Sevier_TN|Smith_TN|Stewart_TN|Sumner_TN|Trousdale_TN|Union_TN|Wayne_TN|Wilson_TN|","",F00S
E,"Riversnail, Anthony's",animal,AL,,04/15/1994,"Anderson_TN|Knox_TN|Loudon_TN|Marion_TN|Monroe_TN|","",G016
E,"Rocksnail, interrupted (=Georgia)",animal,AL,,12/02/2010,"Cherokee_AL|Elmore_AL|Etowah_AL|Bartow_GA|Chattooga_GA|Floyd_GA|Gordon_GA|Walker_GA|Whitfield_GA|","05/11/2004_Listing: Threatened or EndangeredListing: ThreatenedAPA: Designate Critical Habitat|",G0C2
T,"Rocksnail, painted",animal,AL,,10/28/1998,"Calhoun_AL|Chilton_AL|Etowah_AL|St. Clair_AL|Shelby_AL|Talladega_AL|","",G08B
E,"Rocksnail, plicate",animal,AL,,10/28/1998,"Blount_AL|Jefferson_AL|Walker_AL|","09/05/1995_Listing: EndangeredAPA: Designate Critical Habitat|",G08C
T,"Rocksnail, round",animal,AL,,10/28/1998,"Bibb_AL|Chilton_AL|Jefferson_AL|Shelby_AL|Tuscaloosa_AL|","",G08D
T,"Salamander, Red Hills",animal,AL,https://ecos.fws.gov/docs/species_images/doc1751-250px-thumbnail.jpg,01/03/1977,"Butler_AL|Clarke_AL|Conecuh_AL|Covington_AL|Crenshaw_AL|Monroe_AL|Wilcox_AL|","",D00C
T,"sandshell, Southern",animal,AL,https://ecos.fws.gov/docs/species_images/doc4897-250px-thumbnail.jpg,10/10/2012,"Bay_FL|Escambia_FL|Holmes_FL|Jackson_FL|Okaloosa_FL|Santa Rosa_FL|Walton_FL|Washington_FL|Barbour_AL|Bullock_AL|Butler_AL|Coffee_AL|Conecuh_AL|Covington_AL|Crenshaw_AL|Dale_AL|Escambia_AL|Geneva_AL|Henry_AL|Houston_AL|Lowndes_AL|Monroe_AL|Montgomery_AL|Pike_AL|","04/20/2010_Listing: Threatened or EndangeredAPA: Designate Critical Habitat|",F030
T,"Sculpin, pygmy",animal,AL,,09/28/1989,"Calhoun_AL|","",E01L
E,"Sea turtle, hawksbill",animal,AL,https://ecos.fws.gov/docs/species_images/doc4876-250px-thumbnail.jpg,06/02/1970,"Baldwin_AL|Mobile_AL|Fairfield_CT|Middlesex_CT|New Haven_CT|New London_CT|Sussex_DE|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Collier_FL|Duval_FL|Escambia_FL|Flagler_FL|Franklin_FL|Gulf_FL|Hillsborough_FL|Indian River_FL|Jefferson_FL|Lee_FL|Manatee_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Nassau_FL|Okaloosa_FL|Palm Beach_FL|Pinellas_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Volusia_FL|Wakulla_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Hawaii_HI|Honolulu_HI|Kalawao_HI|Kauai_HI|Maui_HI|Cameron_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Cumberland_ME|Hancock_ME|Knox_ME|Lincoln_ME|Sagadahoc_ME|Waldo_ME|Washington_ME|York_ME|Worcester_MD|Barnstable_MA|Bristol_MA|Dukes_MA|Essex_MA|Nantucket_MA|Norfolk_MA|Suffolk_MA|Hancock_MS|Harrison_MS|Jackson_MS|Rockingham_NH|Atlantic_NJ|Cape May_NJ|Monmouth_NJ|Ocean_NJ|Kings_NY|Nassau_NY|Queens_NY|Richmond_NY|Suffolk_NY|Beaufort_NC|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pamlico_NC|Pender_NC|Bristol_RI|Kent_RI|Newport_RI|Providence_RI|Washington_RI|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|Manu'a_AS|Rose Island_AS|Swains Island_AS|Guam_GU|Rota_MP|Saipan_MP|Aguada_PR|Aguadilla_PR|Añasco_PR|Arecibo_PR|Arroyo_PR|Barceloneta_PR|Cabo Rojo_PR|Camuy_PR|Carolina_PR|Cataño_PR|Ceiba_PR|Culebra_PR|Dorado_PR|Fajardo_PR|Guánica_PR|Guayama_PR|Guayanilla_PR|Hatillo_PR|Humacao_PR|Isabela_PR|Juana Díaz_PR|Lajas_PR|Loíza_PR|Luquillo_PR|Manatí_PR|Maunabo_PR|Mayagüez_PR|Naguabo_PR|Patillas_PR|Peñuelas_PR|Ponce_PR|Quebradillas_PR|Rincón_PR|Río Grande_PR|Salinas_PR|San Juan_PR|Santa Isabel_PR|Toa Baja_PR|Vega Alta_PR|Vega Baja_PR|Vieques_PR|Yabucoa_PR|Yauco_PR|St. Croix_VI|St. John_VI|St. Thomas_VI|","",C00E
E,"Sea turtle, Kemp's ridley",animal,AL,https://ecos.fws.gov/docs/species_images/doc4904-250px-thumbnail.jpg,12/02/1970,"Baldwin_AL|Mobile_AL|Bay_FL|Escambia_FL|Franklin_FL|Gulf_FL|Lee_FL|Okaloosa_FL|Santa Rosa_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Cameron_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Hancock_MS|Harrison_MS|Jackson_MS|Beaufort_NC|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|Pamlico_NC|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|","12/18/2017_APA: Designate Critical Habitat|02/22/2010_APA: Designate Critical Habitat|",C00O
